Season,Team,Player,Position,MP,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,OFE,DFE
2010,Indiana Pacers,Earl Watson,PG,29.4,0.7,2.3,2.2,4.3,1.5,2.1,0.7,2.4,5.1,1.3,0.2,2.2,2.3,7.8,1.7482993197278909,0.25510204081632654
2010,Indiana Pacers,T.J. Ford,PG,25.3,0.2,1.1,3.8,7.8,2.2,2.9,0.9,2.3,3.8,0.9,0.2,1.9,2.2,10.3,2.158102766798419,0.20553359683794464
2010,Indiana Pacers,Roy Hibbert,C,25.1,0.0,0.1,4.7,9.6,2.1,2.8,2.2,3.5,2.0,0.4,1.6,1.8,3.5,11.7,2.151394422310757,0.46613545816733076
2010,Indiana Pacers,Dahntay Jones,SF,24.9,0.1,0.4,3.7,7.8,2.6,3.4,0.6,2.4,2.0,0.5,0.5,1.7,3.1,10.2,1.8232931726907633,0.044176706827309294
2010,Indiana Pacers,Mike Dunleavy,SF,22.2,1.1,3.5,2.3,4.8,2.0,2.4,0.4,3.1,1.5,0.6,0.2,1.1,1.6,9.9,2.0000000000000004,0.4324324324324325
2010,Indiana Pacers,Tyler Hansbrough,PF,17.6,0.0,0.1,2.8,7.6,2.9,3.9,2.1,2.7,1.0,0.6,0.3,0.7,2.4,8.5,2.0113636363636367,0.27272727272727276
2010,Indiana Pacers,Luther Head,SG,17.3,0.8,2.2,2.1,4.4,1.0,1.2,0.1,1.6,1.5,0.4,0.2,1.1,1.1,7.6,2.0,0.2832369942196532
2010,Indiana Pacers,Jeff Foster,C,15.9,0.0,0.1,1.4,2.8,0.3,0.6,2.1,2.9,1.3,0.2,0.3,0.9,2.8,3.1,1.169811320754717,0.0754716981132075
2010,Indiana Pacers,A.J. Price,PG,15.4,1.1,3.1,1.5,3.2,1.1,1.3,0.2,1.4,1.9,0.6,0.1,1.1,0.9,7.3,2.35064935064935,0.35714285714285715
2010,Indiana Pacers,Solomon Jones,C,13.0,0.0,0.1,1.5,3.3,1.0,1.4,1.0,1.8,0.6,0.3,0.7,0.8,2.4,4.0,1.2615384615384615,0.20000000000000012
2010,Indiana Pacers,Josh McRoberts,C,12.5,0.2,0.5,1.6,2.9,0.5,0.9,1.0,2.1,1.0,0.4,0.4,0.5,1.8,4.3,1.92,0.40000000000000013
2010,Indiana Pacers,Travis Diener,PG,6.3,0.3,1.3,0.0,0.3,0.0,0.5,0.0,0.5,1.0,0.8,0.0,0.0,0.3,0.8,0.8571428571428571,0.8412698412698414
2010,Detroit Pistons,Tayshaun Prince,SF,34.0,0.6,1.5,5.2,10.3,1.4,2.0,1.4,3.6,3.3,0.7,0.4,1.2,1.6,13.5,2.135294117647059,0.40588235294117647
2010,Detroit Pistons,Richard Hamilton,SG,33.7,0.9,3.0,5.5,12.6,4.4,5.2,0.7,2.0,4.4,0.7,0.1,2.5,2.5,18.1,2.5163204747774484,0.014836795252225518
2010,Detroit Pistons,Ben Wallace,C,28.6,0.0,0.0,2.3,4.2,0.9,2.3,3.6,5.1,1.5,1.2,1.2,0.9,1.9,5.5,1.1678321678321677,0.9685314685314685
2010,Detroit Pistons,Ben Gordon,SG,27.9,1.2,3.8,3.5,7.5,3.2,3.7,0.4,1.5,2.7,0.8,0.1,1.9,2.4,13.8,2.2724014336917566,-0.014336917562723964
2010,Detroit Pistons,Jonas Jerebko,PF,27.9,0.5,1.4,3.2,6.1,1.6,2.2,2.4,3.6,0.7,1.0,0.4,1.0,2.9,9.3,1.5698924731182797,0.3261648745519714
2010,Detroit Pistons,Will Bynum,PG,26.5,0.2,0.9,3.6,7.6,2.3,2.8,0.4,1.9,4.5,0.9,0.1,1.8,2.3,10.0,2.181132075471698,0.0867924528301887
2010,Detroit Pistons,Charlie Villanueva,PF,23.7,1.3,3.6,3.4,7.0,1.4,1.7,1.1,3.6,0.7,0.6,0.7,0.9,2.9,11.9,2.1603375527426163,0.3839662447257385
2010,Detroit Pistons,Jason Maxiell,C,20.4,0.0,0.0,2.8,5.4,1.2,2.0,2.1,3.2,0.5,0.5,0.5,0.9,2.3,6.8,1.4999999999999998,0.40686274509803927
2010,Detroit Pistons,Chucky Atkins,PG,16.1,0.6,1.8,0.9,2.1,0.6,0.7,0.1,0.6,2.3,0.4,0.0,0.8,1.3,4.0,1.5527950310559002,-0.10559006211180119
2010,Detroit Pistons,Kwame Brown,C,13.8,0.0,0.0,1.3,2.6,0.7,2.0,1.1,2.6,0.5,0.3,0.3,0.9,1.9,3.3,0.8550724637681159,0.36956521739130443
2010,Detroit Pistons,Austin Daye,SF,13.3,0.4,1.4,1.6,2.9,0.7,0.8,0.5,2.0,0.5,0.4,0.4,0.7,1.7,5.1,1.6390977443609023,0.38345864661654133
2010,Detroit Pistons,Chris Wilcox,PF,13.0,0.0,0.0,1.9,3.5,0.8,1.5,1.3,2.1,0.4,0.4,0.4,1.1,1.9,4.5,1.3692307692307693,0.3461538461538463
2010,Detroit Pistons,DaJuan Summers,SF,9.2,0.3,1.0,0.7,2.0,0.6,0.9,0.3,0.7,0.4,0.2,0.2,0.4,1.2,3.0,1.1304347826086956,-0.04347826086956516
2010,Orlando Magic,Rashard Lewis,PF,32.9,2.3,5.9,2.5,5.3,2.0,2.5,0.9,3.6,1.5,1.1,0.4,1.5,2.5,14.1,1.9452887537993921,0.35562310030395144
2010,Orlando Magic,Vince Carter,SG,30.8,1.6,4.3,4.2,9.2,3.4,4.1,0.4,3.5,3.1,0.7,0.2,1.4,2.5,16.6,2.6493506493506502,0.23701298701298693
2010,Orlando Magic,Jameer Nelson,PG,28.6,1.3,3.5,3.6,7.4,1.5,1.8,0.4,2.6,5.4,0.7,0.0,2.1,2.3,12.6,2.5944055944055946,0.10839160839160837
2010,Orlando Magic,Matt Barnes,SF,25.9,0.8,2.6,2.5,4.3,1.3,1.8,1.3,4.2,1.7,0.7,0.4,1.4,2.3,8.8,1.6679536679536682,0.49034749034749037
2010,Orlando Magic,Mickaël Piétrus,SF,22.5,1.5,4.1,1.6,3.1,0.9,1.5,0.5,2.3,0.7,0.7,0.4,0.9,1.8,8.7,1.653333333333333,0.3377777777777777
2010,Orlando Magic,JJ Redick,SG,22.0,1.4,3.3,1.6,3.4,2.3,2.7,0.2,1.7,1.9,0.3,0.0,0.8,1.4,9.6,2.3636363636363638,0.07272727272727271
2010,Orlando Magic,Jason Williams,PG,20.8,1.0,2.7,1.3,2.5,0.4,0.5,0.1,1.5,3.6,0.6,0.0,1.1,0.8,6.0,1.9903846153846152,0.2692307692307692
2010,Orlando Magic,Ryan Anderson,PF,14.5,1.2,3.3,1.4,2.8,1.1,1.3,1.1,2.1,0.6,0.4,0.2,0.9,1.3,7.7,2.3586206896551727,0.40689655172413797
2010,Orlando Magic,Marcin Gortat,C,13.4,0.0,0.0,1.5,2.8,0.6,0.9,1.3,2.9,0.2,0.2,0.9,0.6,1.7,3.6,1.1940298507462686,0.8582089552238805
2010,Orlando Magic,Anthony Johnson,PG,13.1,0.4,1.3,1.2,2.3,0.6,0.6,0.3,1.3,2.0,0.4,0.0,0.8,1.0,4.2,1.969465648854962,0.19847328244274814
2010,Orlando Magic,Brandon Bass,PF,13.0,0.0,0.0,2.4,4.7,1.0,1.3,1.1,1.5,0.4,0.2,0.5,0.6,1.4,5.8,2.0,0.32307692307692304
2010,Atlanta Hawks,Josh Smith,PF,35.4,0.0,0.1,6.2,12.2,3.2,5.2,2.8,6.0,4.2,1.6,2.1,2.4,3.0,15.7,2.3163841807909606,1.0
2010,Atlanta Hawks,Al Horford,C,35.1,0.0,0.0,5.8,10.4,2.6,3.3,2.9,7.0,2.3,0.7,1.1,1.5,2.8,14.2,2.165242165242165,0.7692307692307692
2010,Atlanta Hawks,Jamal Crawford,SG,31.1,2.1,5.4,4.2,8.6,3.4,4.0,0.4,2.1,3.0,0.8,0.2,1.7,1.7,18.0,2.8617363344051445,0.20257234726688103
2010,Atlanta Hawks,Marvin Williams,SF,30.5,0.5,1.6,3.2,6.6,2.2,2.7,1.3,3.8,1.1,0.8,0.6,0.9,2.0,10.1,1.5213114754098362,0.4852459016393443
2010,Atlanta Hawks,Mike Bibby,PG,27.4,1.6,4.1,1.8,4.0,0.9,1.0,0.3,2.1,3.9,0.8,0.0,1.1,2.0,9.1,2.065693430656934,0.11678832116788326
2010,Atlanta Hawks,Maurice Evans,SF,16.7,0.7,2.1,1.5,2.8,0.6,0.8,0.7,1.2,0.6,0.4,0.2,0.3,1.6,5.7,1.652694610778443,0.04790419161676651
2010,Atlanta Hawks,Zaza Pachulia,C,14.0,0.0,0.1,1.5,3.1,1.2,1.8,1.5,2.3,0.5,0.5,0.4,0.7,2.4,4.3,1.3857142857142857,0.24285714285714274
2010,Atlanta Hawks,Jeff Teague,PG,10.1,0.1,0.5,1.2,2.7,0.6,0.7,0.1,0.9,1.7,0.5,0.2,0.7,1.2,3.2,1.7821782178217822,0.21782178217821777
2010,Atlanta Hawks,Joe Smith,PF,9.3,0.0,0.1,1.2,2.9,0.6,0.8,1.0,1.4,0.3,0.1,0.3,0.3,1.5,3.0,1.333333333333333,0.11827956989247307
2010,Atlanta Hawks,Jason Collins,C,4.8,0.0,0.0,0.3,0.9,0.0,0.1,0.2,0.4,0.2,0.1,0.1,0.2,0.9,0.7,0.375,-0.31249999999999994
2010,Atlanta Hawks,Othello Hunter,SF,4.7,0.0,0.0,0.6,1.7,0.4,0.6,0.9,0.9,0.0,0.0,0.1,0.4,0.7,1.6,0.8936170212765957,0.19148936170212774
2010,Atlanta Hawks,Randolph Morris,PF,4.4,0.0,0.0,0.8,1.5,0.6,1.0,0.4,1.0,0.1,0.2,0.1,0.4,1.2,2.2,1.9545454545454548,0.0
2010,Atlanta Hawks,Mario West,SG,3.6,0.0,0.0,0.3,0.5,0.2,0.3,0.2,0.5,0.2,0.2,0.0,0.2,0.6,0.8,1.1666666666666667,0.0555555555555556
2010,Miami Heat,Michael Beasley,PF,29.8,0.4,1.3,5.6,12.0,2.5,3.1,1.6,4.8,1.3,1.0,0.6,1.7,2.8,14.8,2.0201342281879193,0.5369127516778524
2010,Miami Heat,Jermaine O'Neal,C,28.4,0.0,0.0,5.6,10.6,2.3,3.2,1.8,5.2,1.3,0.4,1.4,1.8,3.0,13.6,2.119718309859155,0.6830985915492958
2010,Miami Heat,Udonis Haslem,PF,27.9,0.0,0.0,4.0,8.1,1.9,2.5,2.1,5.9,0.7,0.4,0.3,1.0,2.2,9.9,1.5842293906810037,0.6236559139784946
2010,Miami Heat,Quentin Richardson,SF,27.4,1.9,4.7,1.3,2.7,0.7,0.9,0.8,4.1,1.2,0.9,0.2,0.8,2.2,8.9,1.6131386861313868,0.4525547445255474
2010,Miami Heat,Rafer Alston,PG,26.2,1.2,3.2,1.2,3.5,0.6,1.1,0.2,2.0,2.9,0.9,0.2,1.4,2.1,6.6,1.2671755725190839,0.1717557251908397
2010,Miami Heat,Mario Chalmers,PG,24.8,1.0,3.2,1.5,3.0,1.1,1.5,0.3,1.5,3.4,1.2,0.2,1.7,2.4,7.1,1.6048387096774193,0.11290322580645157
2010,Miami Heat,Carlos Arroyo,PG,22.0,0.1,0.3,2.4,4.9,1.1,1.3,0.4,1.4,3.1,0.5,0.1,0.8,1.4,6.1,1.8363636363636362,0.10909090909090903
2010,Miami Heat,Dorell Wright,SF,20.8,0.8,2.2,1.8,3.6,0.8,1.0,0.7,2.6,1.3,0.7,0.4,0.7,1.3,7.1,1.7019230769230769,0.5432692307692308
2010,Miami Heat,Joel Anthony,C,16.5,0.0,0.0,1.0,2.0,0.8,1.2,1.5,1.6,0.2,0.3,1.4,0.6,2.0,2.7,0.7393939393939395,0.5696969696969698
2010,Miami Heat,Shavlik Randolph,PF,15.7,0.0,0.0,1.7,5.0,0.0,0.0,2.3,2.0,0.0,0.3,0.3,0.7,3.0,3.3,0.45859872611464964,-0.17834394904458603
2010,Miami Heat,Daequan Cook,SG,15.4,0.9,2.8,0.9,2.8,0.5,0.6,0.2,1.6,1.0,0.3,0.2,0.5,1.1,5.0,1.2857142857142858,0.27922077922077926
2010,Miami Heat,James Jones,SF,14.0,1.0,2.5,0.2,0.8,0.6,0.8,0.1,1.1,0.5,0.3,0.1,0.3,1.3,4.1,1.3571428571428572,0.03571428571428571
2010,Miami Heat,Jamaal Magloire,C,10.0,0.0,0.0,0.8,1.6,0.6,1.6,1.1,2.2,0.0,0.3,0.3,0.5,1.6,2.1,0.68,0.5
2010,Miami Heat,Yakhouba Diawara,SG,7.3,0.2,1.0,0.2,0.7,0.0,0.0,0.2,0.5,0.5,0.2,0.0,0.5,1.3,0.8,0.10958904109589052,-0.4520547945205479
2010,Charlotte Bobcats,Stephen Jackson,SG,39.3,1.6,4.9,5.9,12.9,4.3,5.5,1.0,4.1,3.6,1.6,0.5,3.2,2.5,21.1,2.295165394402036,0.44529262086514
2010,Charlotte Bobcats,Boris Diaw,PF,35.4,0.8,2.5,3.7,6.9,1.4,1.8,1.6,3.6,4.0,0.7,0.7,2.2,2.7,11.3,1.7740112994350283,0.3022598870056497
2010,Charlotte Bobcats,Raymond Felton,PG,33.0,0.8,2.0,4.1,8.6,1.7,2.2,0.7,2.9,5.6,1.5,0.3,2.1,2.2,12.1,2.218181818181818,0.36363636363636365
2010,Charlotte Bobcats,Raja Bell,SG,31.4,1.8,4.8,3.0,6.2,0.6,0.6,1.0,3.2,2.0,0.8,0.4,1.0,2.6,12.0,1.872611464968153,0.24840764331210194
2010,Charlotte Bobcats,Tyson Chandler,C,22.8,0.0,0.0,2.1,3.7,2.3,3.1,2.2,4.0,0.3,0.3,1.1,1.8,2.7,6.5,1.157894736842105,0.5745614035087719
2010,Charlotte Bobcats,Theo Ratliff,C,22.3,0.0,0.0,1.9,4.1,1.3,1.6,1.6,2.6,0.6,0.3,1.5,0.9,2.1,5.1,1.013452914798206,0.6143497757847534
2010,Charlotte Bobcats,Tyrus Thomas,C,21.7,0.0,0.1,3.8,8.5,2.5,3.4,1.6,4.5,0.9,0.9,1.5,1.6,2.6,10.1,1.7788018433179722,1.032258064516129
2010,Charlotte Bobcats,Ronald Murray,SG,21.6,0.9,2.8,2.6,6.1,2.0,2.8,0.3,1.8,1.8,0.6,0.3,1.4,1.7,9.9,1.8981481481481484,0.21759259259259253
2010,Charlotte Bobcats,Larry Hughes,SG,21.1,1.1,3.0,1.4,4.6,2.1,2.4,0.5,1.8,2.0,0.9,0.3,1.4,1.2,8.1,1.6398104265402844,0.42654028436018954
2010,Charlotte Bobcats,D.J. Augustin,PG,18.4,0.9,2.2,1.2,3.2,1.3,1.6,0.1,1.1,2.4,0.6,0.1,0.9,1.6,6.4,1.934782608695652,0.04347826086956526
2010,Charlotte Bobcats,Nazr Mohammed,C,17.0,0.0,0.0,3.3,5.9,1.4,2.2,2.0,3.3,0.5,0.3,0.7,0.9,1.8,7.9,2.188235294117647,0.6823529411764705
2010,Charlotte Bobcats,Vladimir Radmanović,PF,16.6,0.9,2.8,0.9,2.5,0.5,0.8,1.0,2.6,0.9,0.4,0.1,0.6,2.3,4.9,1.2409638554216866,0.12650602409638562
2010,Charlotte Bobcats,Stephen Graham,SG,11.5,0.2,0.7,1.5,2.7,0.6,0.9,0.3,1.6,0.3,0.3,0.1,0.5,1.3,4.2,1.5304347826086957,0.21739130434782608
2010,Charlotte Bobcats,DeSagana Diop,C,9.7,0.0,0.0,0.6,1.1,0.1,0.3,0.9,1.5,0.2,0.2,0.5,0.4,1.1,1.2,0.577319587628866,0.5876288659793815
2010,Charlotte Bobcats,Derrick Brown,SF,9.4,0.0,0.1,1.2,2.5,0.8,1.3,0.5,0.8,0.3,0.4,0.2,0.3,0.9,3.3,1.4893617021276593,0.28723404255319157
2010,Charlotte Bobcats,Gerald Henderson,SG,8.3,0.1,0.4,0.8,2.0,0.8,1.1,0.3,0.9,0.3,0.2,0.2,0.3,0.6,2.6,1.2048192771084336,0.40963855421686746
2010,Charlotte Bobcats,Alexis Ajinça,C,5.0,0.0,0.0,0.8,1.7,0.0,0.2,0.2,0.5,0.0,0.2,0.2,0.3,0.8,1.7,0.9200000000000002,0.16000000000000014
2010,Charlotte Bobcats,Acie Law,PG,3.7,0.0,0.1,0.6,1.7,0.7,0.8,0.0,0.1,0.3,0.1,0.1,0.3,0.3,1.8,1.6216216216216215,0.08108108108108115
2010,Washington Wizards,Antawn Jamison,PF,38.9,1.4,4.1,6.3,13.0,3.7,5.3,2.4,6.4,1.3,1.0,0.2,1.5,2.7,20.5,2.2776349614395888,0.5064267352185091
2010,Washington Wizards,Gilbert Arenas,PG,36.5,2.0,5.7,5.9,13.6,4.8,6.5,0.5,3.6,7.2,1.3,0.3,3.7,3.0,22.6,3.0849315068493155,0.263013698630137
2010,Washington Wizards,Mike Miller,SG,33.4,1.5,3.2,2.5,4.9,1.3,1.6,1.0,5.2,3.9,0.7,0.2,2.1,2.4,10.9,1.9161676646706587,0.43712574850299407
2010,Washington Wizards,Brendan Haywood,C,32.9,0.0,0.0,3.8,6.8,2.1,3.2,4.1,6.3,0.4,0.4,2.1,1.4,3.0,9.8,1.4164133738601825,0.8936170212765957
2010,Washington Wizards,Al Thornton,SF,28.1,0.3,0.7,3.9,8.3,2.1,3.0,1.3,3.0,1.2,0.8,0.5,1.5,2.6,10.7,1.5943060498220638,0.2775800711743772
2010,Washington Wizards,Andray Blatche,PF,27.9,0.2,0.5,5.7,11.8,2.1,2.9,2.0,4.3,2.1,1.0,0.9,2.2,2.7,14.1,2.193548387096774,0.6057347670250895
2010,Washington Wizards,Shaun Livingston,PG,25.6,0.0,0.2,3.8,7.0,1.6,1.8,0.5,1.8,4.5,0.5,0.3,1.9,2.0,9.2,2.2578124999999996,0.10156249999999999
2010,Washington Wizards,James Singleton,PF,23.9,0.1,0.5,2.2,5.5,1.5,1.8,2.8,4.1,0.7,0.5,1.1,1.2,2.6,6.1,1.0125523012552302,0.6359832635983264
2010,Washington Wizards,Randy Foye,PG,23.8,0.9,2.6,2.8,6.2,1.8,2.1,0.2,1.6,3.3,0.5,0.1,1.3,1.8,10.1,2.260504201680672,0.05042016806722686
2010,Washington Wizards,Josh Howard,SF,22.8,0.8,2.8,4.3,8.8,3.8,5.0,1.0,2.3,1.0,0.8,0.5,0.8,3.3,14.5,2.8070175438596485,0.06578947368421052
2010,Washington Wizards,Nick Young,SG,19.2,0.9,2.3,2.2,5.2,1.4,1.8,0.3,1.1,0.6,0.4,0.1,0.8,2.0,8.6,1.7812500000000002,-0.12499999999999997
2010,Washington Wizards,Earl Boykins,PG,16.7,0.3,0.9,2.3,5.1,1.1,1.3,0.3,0.9,2.6,0.4,0.0,1.0,0.7,6.6,2.179640718562874,0.14970059880239522
2010,Washington Wizards,Alonzo Gee,SG,16.5,0.6,0.8,1.9,4.5,1.6,2.6,1.4,1.6,0.6,0.6,0.1,0.9,1.2,7.4,2.0,0.29090909090909095
2010,Washington Wizards,JaVale McGee,C,16.1,0.0,0.0,2.6,5.1,1.2,1.9,1.5,2.6,0.2,0.3,1.7,0.9,2.0,6.4,1.6024844720496896,0.9813664596273292
2010,Washington Wizards,DeShawn Stevenson,SG,15.4,0.3,1.6,0.5,1.0,0.5,0.6,0.2,1.5,1.1,0.3,0.1,0.6,1.3,2.2,0.6623376623376623,0.13636363636363633
2010,Washington Wizards,Cartier Martin,SF,14.3,0.9,2.3,1.4,3.8,1.0,1.1,1.0,1.6,0.9,0.4,0.1,0.8,1.5,6.4,1.93006993006993,0.14685314685314693
2010,Washington Wizards,Mike James,PG,11.5,0.5,1.5,1.0,3.5,1.0,2.0,0.3,0.5,1.3,0.8,0.0,1.3,0.8,4.5,1.0956521739130434,0.24347826086956528
2010,Washington Wizards,Fabricio Oberto,C,11.4,0.0,0.0,0.6,1.0,0.2,0.3,0.6,1.2,0.9,0.2,0.2,0.6,2.1,1.5,0.8771929824561403,-0.25438596491228066
2010,Washington Wizards,Quinton Ross,SG,10.4,0.0,0.3,0.6,1.9,0.1,0.2,0.2,0.6,0.2,0.2,0.1,0.3,1.4,1.5,0.17307692307692313,-0.24999999999999994
2010,Washington Wizards,Cedric Jackson,PG,9.8,0.3,0.8,0.8,2.0,0.8,1.0,0.3,0.5,1.5,0.0,0.0,2.0,1.3,3.0,0.9795918367346937,-0.4591836734693877
2010,Washington Wizards,Dominic McGuire,SF,5.9,0.0,0.0,0.4,1.0,0.0,0.1,0.4,1.1,0.2,0.1,0.1,0.2,0.8,0.7,0.4406779661016949,0.30508474576271194
2010,Washington Wizards,Paul Davis,PF,4.0,0.0,0.0,1.0,2.0,0.5,1.0,0.0,0.0,1.5,0.0,0.5,0.0,0.0,2.5,4.75,1.0
2010,Washington Wizards,Mike Harris,PF,2.8,0.0,0.0,0.2,0.6,0.4,0.4,0.2,0.6,0.0,0.2,0.0,0.0,0.8,0.8,1.285714285714286,-0.14285714285714282
2010,Denver Nuggets,Kenyon Martin,PF,34.2,0.1,0.5,4.7,10.2,1.6,2.9,2.4,7.0,1.9,1.2,1.1,1.6,3.2,11.5,1.4385964912280702,0.8187134502923976
2010,Denver Nuggets,Chauncey Billups,PG,34.1,2.2,5.6,3.4,7.6,6.4,7.0,0.3,2.8,5.6,1.1,0.1,2.4,2.1,19.5,3.231671554252199,0.23753665689149564
2010,Denver Nuggets,Nenê,C,33.6,0.0,0.0,5.1,8.7,3.6,5.1,2.0,5.6,2.5,1.4,1.0,1.5,3.4,13.8,2.244047619047619,0.6488095238095237
2010,Denver Nuggets,J.R. Smith,SG,27.8,2.1,6.2,3.6,7.5,1.9,2.7,0.4,2.7,2.4,1.3,0.3,1.9,2.3,15.4,2.402877697841727,0.34172661870503596
2010,Denver Nuggets,Arron Afflalo,SG,27.1,1.3,3.0,2.0,4.1,0.9,1.2,0.7,2.4,1.7,0.6,0.4,0.9,2.7,8.8,1.6900369003690037,0.10701107011070105
2010,Denver Nuggets,Chris Andersen,PF,22.3,0.0,0.0,1.9,3.3,2.2,3.1,1.9,4.4,0.4,0.6,1.9,0.8,2.3,5.9,1.3273542600896862,1.116591928251121
2010,Denver Nuggets,Ty Lawson,PG,20.3,0.5,1.3,2.6,4.7,1.6,2.2,0.6,1.3,3.1,0.7,0.0,1.3,1.4,8.3,2.4630541871921183,0.1182266009852216
2010,Denver Nuggets,Anthony Carter,PG,15.9,0.3,1.2,1.1,2.2,0.2,0.2,0.3,1.3,3.0,0.7,0.2,1.1,1.3,3.3,1.5345911949685533,0.2830188679245283
2010,Denver Nuggets,Johan Petro,C,12.1,0.0,0.0,1.5,2.8,0.4,0.6,0.9,2.7,0.4,0.3,0.4,0.6,2.2,3.4,1.272727272727273,0.3966942148760331
2010,Denver Nuggets,Joey Graham,SF,12.0,0.0,0.2,1.6,3.0,0.9,1.2,0.6,1.3,0.3,0.4,0.1,0.7,1.7,4.2,1.4000000000000001,-0.008333333333333304
2010,Denver Nuggets,Malik Allen,PF,8.9,0.0,0.1,0.9,2.2,0.2,0.3,0.7,0.9,0.3,0.2,0.1,0.4,1.3,2.1,0.8314606741573032,-0.10112359550561792
2010,Denver Nuggets,Renaldo Balkman,SF,7.0,0.0,0.5,0.5,0.8,0.2,0.5,0.3,1.5,0.5,0.6,0.2,0.5,1.2,1.1,0.5142857142857143,0.7428571428571428
2010,Utah Jazz,Carlos Boozer,PF,34.3,0.0,0.0,7.9,14.1,3.7,4.9,2.3,8.9,3.2,1.1,0.5,2.7,3.5,19.5,2.839650145772595,0.8367346938775512
2010,Utah Jazz,Ronnie Brewer,SG,31.4,0.2,0.6,3.7,7.3,1.5,2.4,0.8,2.6,2.8,1.6,0.3,1.0,1.5,9.5,1.6560509554140128,0.4745222929936307
2010,Utah Jazz,Mehmet Okur,C,29.4,1.1,2.9,3.7,7.7,2.7,3.3,1.8,5.2,1.6,0.5,1.1,1.7,3.1,13.5,2.095238095238096,0.5816326530612246
2010,Utah Jazz,Andrei Kirilenko,SF,29.0,0.4,1.5,3.8,6.8,3.0,4.0,1.3,3.2,2.7,1.4,1.2,1.4,1.8,11.9,2.206896551724138,0.7517241379310344
2010,Utah Jazz,Paul Millsap,PF,27.8,0.0,0.1,4.7,8.6,2.2,3.2,2.3,4.5,1.6,0.8,1.2,1.4,3.5,11.6,2.064748201438849,0.535971223021583
2010,Utah Jazz,Wesley Matthews,SG,24.7,0.8,2.0,2.6,4.9,2.0,2.4,0.6,1.7,1.5,0.8,0.2,1.1,1.9,9.4,1.910931174089069,0.14979757085020248
2010,Utah Jazz,C.J. Miles,SF,23.8,1.2,3.4,2.7,5.5,1.0,1.5,0.7,2.0,1.7,0.9,0.3,1.3,3.0,9.9,1.8823529411764703,0.03361344537815129
2010,Utah Jazz,Kyle Korver,SG,18.3,1.1,2.1,1.5,3.3,0.8,0.9,0.2,1.9,1.7,0.5,0.2,0.8,1.5,7.2,2.1639344262295084,0.2568306010928961
2010,Utah Jazz,Eric Maynor,PG,14.0,0.2,0.9,1.8,4.2,1.0,1.3,0.4,1.1,3.1,0.5,0.1,1.1,1.3,5.2,2.242857142857143,0.12142857142857137
2010,Utah Jazz,Ronnie Price,PG,13.4,0.3,1.1,1.3,3.0,0.7,1.0,0.5,0.8,2.1,0.7,0.2,0.9,1.8,4.3,1.7761194029850744,0.0
2010,Utah Jazz,Kyrylo Fesenko,C,8.3,0.0,0.0,1.1,1.9,0.5,1.2,0.7,1.2,0.3,0.1,0.4,0.5,1.6,2.6,1.3734939759036147,0.07228915662650598
2010,Utah Jazz,Sundiata Gaines,PG,6.8,0.2,0.8,1.0,1.8,0.7,1.4,0.2,0.7,1.2,0.4,0.0,0.4,0.5,3.3,2.705882352941176,0.3970588235294118
2010,Utah Jazz,Othyus Jeffers,SG,5.2,0.0,0.0,0.9,2.1,0.9,1.4,0.6,0.8,0.1,0.3,0.0,0.4,0.7,2.6,1.8076923076923077,0.28846153846153844
2010,Utah Jazz,Kosta Koufos,C,4.8,0.0,0.0,0.6,1.3,0.3,0.4,0.4,0.8,0.2,0.1,0.1,0.4,0.7,1.5,1.1666666666666667,0.2291666666666666
2010,Portland Trail Blazers,Brandon Roy,SG,37.2,1.1,3.4,6.4,12.6,5.3,6.8,1.1,3.3,4.7,0.9,0.2,2.0,2.1,21.5,3.021505376344086,0.26075268817204295
2010,Portland Trail Blazers,Marcus Camby,C,31.2,0.0,0.0,3.1,6.3,0.8,1.3,3.6,7.5,1.5,1.1,2.0,1.2,2.4,7.0,1.1923076923076925,1.3012820512820513
2010,Portland Trail Blazers,Andre Miller,PG,30.5,0.2,1.0,4.7,10.1,3.9,4.8,1.0,2.3,5.4,1.1,0.1,2.1,2.1,14.0,2.60327868852459,0.20000000000000004
2010,Portland Trail Blazers,Steve Blake,PG,27.4,1.5,4.1,1.3,2.9,0.5,0.6,0.3,2.0,4.0,0.7,0.0,1.3,1.6,7.6,1.7664233576642336,0.1532846715328467
2010,Portland Trail Blazers,Nicolas Batum,SF,24.8,1.5,3.6,2.3,3.7,1.2,1.4,0.9,2.9,1.2,0.6,0.7,0.7,2.2,10.1,2.193548387096774,0.3951612903225805
2010,Portland Trail Blazers,Martell Webster,SF,24.5,1.5,4.0,1.6,3.7,1.5,1.9,0.6,2.7,0.8,0.5,0.5,0.7,1.9,9.4,1.6979591836734695,0.33877551020408164
2010,Portland Trail Blazers,Greg Oden,C,23.9,0.0,0.0,4.4,7.2,2.3,3.0,3.0,5.4,0.9,0.4,2.3,1.9,4.0,11.1,2.259414225941423,0.9372384937238494
2010,Portland Trail Blazers,Rudy Fernández,SG,23.2,1.6,4.3,1.0,2.5,1.4,1.6,0.6,2.1,2.0,1.0,0.2,1.2,1.4,8.1,1.7586206896551726,0.3879310344827586
